timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1770586348.18050313,114225125,0,6,77566200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586348.38042307,114425045,0,6,77566400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586348.38042307,114425045,1,3,77550258,2405,12,1.0,-35.3632485,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1770586348.58034301,114624965,0,6,77566600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586348.78026295,114824885,0,6,77566800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586349.00017500,115044797,0,6,77567000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586349.20009494,115244717,0,6,77567200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586349.38002300,115424645,1,3,77551261,2405,12,1.0,-35.363244,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1770586349.40001512,115444637,0,6,77567400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586349.59993505,115644557,0,6,77567600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586349.79985499,115844477,0,6,77567800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586349.99977517,116044397,0,6,77568000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586350.19969511,116244317,0,6,77568200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586350.38045597,116425078,0,6,77568400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586350.40044808,116445070,1,3,77552265,2405,12,1.0,-35.3632395,149.1652374,584.09,0.0,0.0,0.0,0.0,1
